ID,Date,victims,month
3068,6/4/2013,0,6
3069,6/5/2013,0,6
3070,6/6/2013,0,6
3071,6/7/2013,0,6
3072,6/8/2013,0,6
3073,6/9/2013,0,6
3074,6/10/2013,0,6
3075,6/11/2013,0,6
3076,6/12/2013,0,6
3077,6/13/2013,0,6
3078,6/14/2013,0,6
3079,6/15/2013,0,6
3080,6/16/2013,1,6
3081,6/17/2013,0,6
3082,6/18/2013,0,6
3083,6/19/2013,0,6
3084,6/20/2013,0,6
3085,6/21/2013,0,6
3086,6/22/2013,0,6
3087,6/23/2013,0,6
3088,6/24/2013,0,6
3089,6/25/2013,0,6
3090,6/26/2013,1,6
3091,6/27/2013,0,6
3092,6/28/2013,0,6
3093,6/29/2013,0,6
3094,6/30/2013,0,6
3095,7/1/2013,1,7
3096,7/2/2013,0,7
3097,7/3/2013,0,7
3098,7/4/2013,1,7
3099,7/5/2013,0,7
3100,7/6/2013,0,7
3101,7/7/2013,0,7
3102,7/8/2013,0,7
3103,7/9/2013,0,7
3104,7/10/2013,0,7
3105,7/11/2013,0,7
3106,7/12/2013,0,7
3107,7/13/2013,0,7
3108,7/14/2013,0,7
3109,7/15/2013,0,7
3110,7/16/2013,0,7
3111,7/17/2013,0,7
3112,7/18/2013,0,7
3113,7/19/2013,0,7
3114,7/20/2013,0,7
3115,7/21/2013,0,7
3116,7/22/2013,0,7
3117,7/23/2013,0,7
3118,7/24/2013,0,7
3119,7/25/2013,0,7
3120,7/26/2013,0,7
3121,7/27/2013,0,7
3122,7/28/2013,1,7
3123,7/29/2013,0,7
3124,7/30/2013,0,7
3125,7/31/2013,0,7
3126,8/1/2013,0,8
3127,8/2/2013,0,8
3128,8/3/2013,0,8
3129,8/4/2013,0,8
3130,8/5/2013,1,8
3131,8/6/2013,0,8
3132,8/7/2013,0,8
3133,8/8/2013,0,8
3134,8/9/2013,0,8
3135,8/10/2013,0,8
3136,8/11/2013,0,8
3137,8/12/2013,0,8
3138,8/13/2013,0,8
3139,8/14/2013,0,8
3140,8/15/2013,0,8
3141,8/16/2013,0,8
3142,8/17/2013,0,8
3143,8/18/2013,0,8
3144,8/19/2013,0,8
3145,8/20/2013,0,8
3146,8/21/2013,0,8
3147,8/22/2013,0,8
3148,8/23/2013,0,8
3149,8/24/2013,0,8
3150,8/25/2013,0,8
3151,8/26/2013,0,8
3152,8/27/2013,0,8
3153,8/28/2013,0,8
3154,8/29/2013,1,8
3155,8/30/2013,0,8
3156,8/31/2013,0,8
3157,9/1/2013,0,9
3158,9/2/2013,0,9
3159,9/3/2013,0,9
3160,9/4/2013,1,9
3161,9/5/2013,0,9
3162,9/6/2013,0,9
3163,9/7/2013,0,9
3164,9/8/2013,0,9
3165,9/9/2013,0,9
3166,9/10/2013,0,9
3167,9/11/2013,0,9
3168,9/12/2013,0,9
3169,9/13/2013,0,9
3170,9/14/2013,0,9
3171,9/15/2013,0,9
3172,9/16/2013,0,9
3173,9/17/2013,0,9
3174,9/18/2013,0,9
3175,9/19/2013,0,9
3176,9/20/2013,0,9
3177,9/21/2013,0,9
3178,9/22/2013,0,9
3179,9/23/2013,0,9
3180,9/24/2013,0,9
3181,9/25/2013,0,9
3182,9/26/2013,0,9
3183,9/27/2013,0,9
3184,9/28/2013,0,9
3185,9/29/2013,0,9
3186,9/30/2013,0,9
3187,10/1/2013,0,10
3188,10/2/2013,0,10
3189,10/3/2013,0,10
3190,10/4/2013,0,10
3191,10/5/2013,0,10
3192,10/6/2013,0,10
3193,10/7/2013,0,10
3194,10/8/2013,0,10
3195,10/9/2013,0,10
3196,10/10/2013,0,10
3197,10/11/2013,0,10
3198,10/12/2013,0,10
3199,10/13/2013,1,10
3200,10/14/2013,0,10
3201,10/15/2013,0,10
3202,10/16/2013,0,10
3203,10/17/2013,0,10
3204,10/18/2013,0,10
3205,10/19/2013,1,10
3206,10/20/2013,0,10
3207,10/21/2013,0,10
3208,10/22/2013,0,10
3209,10/23/2013,0,10
3210,10/24/2013,0,10
3211,10/25/2013,0,10
3212,10/26/2013,0,10
3213,10/27/2013,0,10
3214,10/28/2013,0,10
3215,10/29/2013,1,10
3216,10/30/2013,0,10
3217,10/31/2013,0,10
3218,11/1/2013,0,11
3219,11/2/2013,0,11
3220,11/3/2013,0,11
3221,11/4/2013,0,11
3222,11/5/2013,0,11
3223,11/6/2013,0,11
3224,11/7/2013,0,11
3225,11/8/2013,0,11
3226,11/9/2013,0,11
3227,11/10/2013,1,11
3228,11/11/2013,0,11
3229,11/12/2013,1,11
3230,11/13/2013,0,11
3231,11/14/2013,0,11
3232,11/15/2013,0,11
3233,11/16/2013,0,11
3234,11/17/2013,0,11
3235,11/18/2013,0,11
3236,11/19/2013,0,11
3237,11/20/2013,0,11
3238,11/21/2013,0,11
3239,11/22/2013,0,11
3240,11/23/2013,0,11
3241,11/24/2013,0,11
3242,11/25/2013,0,11
3243,11/26/2013,1,11
3244,11/27/2013,1,11
3245,11/28/2013,0,11
3246,11/29/2013,0,11
3247,11/30/2013,0,11
3248,12/1/2013,0,12
3249,12/2/2013,0,12
3250,12/3/2013,0,12
3251,12/4/2013,0,12
3252,12/5/2013,0,12
3253,12/6/2013,0,12
3254,12/7/2013,1,12
3255,12/8/2013,0,12
3256,12/9/2013,0,12
3257,12/10/2013,0,12
3258,12/11/2013,0,12
3259,12/12/2013,0,12
3260,12/13/2013,0,12
3261,12/14/2013,0,12
3262,12/15/2013,0,12
3263,12/16/2013,0,12
3264,12/17/2013,0,12
3265,12/18/2013,0,12
3266,12/19/2013,0,12
3267,12/20/2013,0,12
3268,12/21/2013,0,12
3269,12/22/2013,0,12
3270,12/23/2013,0,12
3271,12/24/2013,0,12
3272,12/25/2013,0,12
3273,12/26/2013,0,12
3274,12/27/2013,0,12
3275,12/28/2013,0,12
3276,12/29/2013,0,12
3277,12/30/2013,0,12
3278,12/31/2013,0,12
3279,1/1/2014,0,1
3280,1/2/2014,0,1
3281,1/3/2014,0,1
3282,1/4/2014,0,1
3283,1/5/2014,0,1
3284,1/6/2014,0,1
3285,1/7/2014,0,1
3286,1/8/2014,0,1
3287,1/9/2014,0,1
3288,1/10/2014,0,1
3289,1/11/2014,0,1
3290,1/12/2014,0,1
3291,1/13/2014,0,1
3292,1/14/2014,0,1
3293,1/15/2014,0,1
3294,1/16/2014,0,1
3295,1/17/2014,0,1
3296,1/18/2014,0,1
3297,1/19/2014,0,1
3298,1/20/2014,0,1
3299,1/21/2014,0,1
3300,1/22/2014,0,1
3301,1/23/2014,0,1
3302,1/24/2014,1,1
3303,1/25/2014,0,1
3304,1/26/2014,0,1
3305,1/27/2014,0,1
3306,1/28/2014,0,1
3307,1/29/2014,0,1
3308,1/30/2014,0,1
3309,1/31/2014,0,1
3310,2/1/2014,0,2
3311,2/2/2014,0,2
3312,2/3/2014,0,2
3313,2/4/2014,2,2
3314,2/5/2014,0,2
3315,2/6/2014,0,2
3316,2/7/2014,0,2
3317,2/8/2014,0,2
3318,2/9/2014,0,2
3319,2/10/2014,0,2
3320,2/11/2014,0,2
3321,2/12/2014,0,2
3322,2/13/2014,0,2
3323,2/14/2014,0,2
3324,2/15/2014,0,2
3325,2/16/2014,0,2
3326,2/17/2014,0,2
3327,2/18/2014,0,2
3328,2/19/2014,0,2
3329,2/20/2014,0,2
3330,2/21/2014,0,2
3331,2/22/2014,0,2
3332,2/23/2014,0,2
3333,2/24/2014,0,2
3334,2/25/2014,0,2
3335,2/26/2014,0,2
3336,2/27/2014,0,2
3337,2/28/2014,0,2
3338,3/1/2014,0,3
3339,3/2/2014,0,3
3340,3/3/2014,1,3
3341,3/4/2014,0,3
3342,3/5/2014,0,3
3343,3/6/2014,0,3
3344,3/7/2014,0,3
3345,3/8/2014,0,3
3346,3/9/2014,0,3
3347,3/10/2014,0,3
3348,3/11/2014,0,3
3349,3/12/2014,0,3
3350,3/13/2014,1,3
3351,3/14/2014,0,3
3352,3/15/2014,0,3
3353,3/16/2014,0,3
3354,3/17/2014,0,3
3355,3/18/2014,0,3
3356,3/19/2014,0,3
3357,3/20/2014,0,3
3358,3/21/2014,0,3
3359,3/22/2014,0,3
3360,3/23/2014,0,3
3361,3/24/2014,0,3
3362,3/25/2014,0,3
3363,3/26/2014,0,3
3364,3/27/2014,0,3
3365,3/28/2014,0,3
3366,3/29/2014,0,3
3367,3/30/2014,0,3
3368,3/31/2014,0,3
3369,4/1/2014,0,4
3370,4/2/2014,0,4
3371,4/3/2014,0,4
3372,4/4/2014,0,4
3373,4/5/2014,0,4
3374,4/6/2014,0,4
3375,4/7/2014,0,4
3376,4/8/2014,0,4
3377,4/9/2014,0,4
3378,4/10/2014,0,4
3379,4/11/2014,0,4
3380,4/12/2014,0,4
3381,4/13/2014,0,4
3382,4/14/2014,0,4
3383,4/15/2014,0,4
3384,4/16/2014,0,4
3385,4/17/2014,0,4
3386,4/18/2014,0,4
3387,4/19/2014,0,4
3388,4/20/2014,0,4
3389,4/21/2014,0,4
3390,4/22/2014,0,4
3391,4/23/2014,0,4
3392,4/24/2014,0,4
3393,4/25/2014,0,4
3394,4/26/2014,0,4
3395,4/27/2014,0,4
3396,4/28/2014,0,4
3397,4/29/2014,0,4
3398,4/30/2014,0,4
3399,5/1/2014,3,5
3400,5/2/2014,0,5
3401,5/3/2014,0,5
3402,5/4/2014,0,5
3403,5/5/2014,0,5
3404,5/6/2014,0,5
3405,5/7/2014,0,5
3406,5/8/2014,0,5
3407,5/9/2014,0,5
3408,5/10/2014,0,5
3409,5/11/2014,0,5
3410,5/12/2014,0,5
3411,5/13/2014,0,5
3412,5/14/2014,0,5
3413,5/15/2014,0,5
3414,5/16/2014,0,5
3415,5/17/2014,0,5
3416,5/18/2014,0,5
3417,5/19/2014,0,5
3418,5/20/2014,0,5
3419,5/21/2014,0,5
3420,5/22/2014,0,5
3421,5/23/2014,2,5
3422,5/24/2014,0,5
3423,5/25/2014,0,5
3424,5/26/2014,0,5
3425,5/27/2014,0,5
3426,5/28/2014,0,5
3427,5/29/2014,0,5
3428,5/30/2014,0,5
3429,5/31/2014,0,5
3430,6/1/2014,0,6
3431,6/2/2014,0,6
3432,6/3/2014,0,6
3433,6/4/2014,0,6
3434,6/5/2014,0,6
3435,6/6/2014,0,6
3436,6/7/2014,0,6
3437,6/8/2014,0,6
3438,6/9/2014,0,6
3439,6/10/2014,0,6
3440,6/11/2014,0,6
3441,6/12/2014,0,6
3442,6/13/2014,0,6
3443,6/14/2014,0,6
3444,6/15/2014,0,6
3445,6/16/2014,0,6
3446,6/17/2014,0,6
3447,6/18/2014,0,6
3448,6/19/2014,0,6
3449,6/20/2014,0,6
3450,6/21/2014,0,6
3451,6/22/2014,0,6
3452,6/23/2014,0,6
3453,6/24/2014,0,6
3454,6/25/2014,0,6
3455,6/26/2014,0,6
3456,6/27/2014,0,6
3457,6/28/2014,0,6
3458,6/29/2014,0,6
3459,6/30/2014,0,6
3460,7/1/2014,0,7
3461,7/2/2014,0,7
3462,7/3/2014,0,7
3463,7/4/2014,0,7
3464,7/5/2014,0,7
3465,7/6/2014,0,7
3466,7/7/2014,0,7
3467,7/8/2014,0,7
3468,7/9/2014,0,7
3469,7/10/2014,1,7
3470,7/11/2014,0,7
3471,7/12/2014,0,7
3472,7/13/2014,0,7
3473,7/14/2014,0,7
3474,7/15/2014,0,7
3475,7/16/2014,0,7
3476,7/17/2014,0,7
3477,7/18/2014,0,7
3478,7/19/2014,0,7
3479,7/20/2014,0,7
3480,7/21/2014,0,7
3481,7/22/2014,0,7
3482,7/23/2014,0,7
3483,7/24/2014,0,7
3484,7/25/2014,0,7
3485,7/26/2014,0,7
3486,7/27/2014,0,7
3487,7/28/2014,0,7
3488,7/29/2014,0,7
3489,7/30/2014,0,7
3490,7/31/2014,0,7
3491,8/1/2014,0,8
3492,8/2/2014,0,8
3493,8/3/2014,0,8
3494,8/4/2014,0,8
3495,8/5/2014,0,8
3496,8/6/2014,0,8
3497,8/7/2014,0,8
3498,8/8/2014,0,8
3499,8/9/2014,0,8
3500,8/10/2014,0,8
3501,8/11/2014,0,8
3502,8/12/2014,0,8
3503,8/13/2014,0,8
3504,8/14/2014,0,8
3505,8/15/2014,0,8
3506,8/16/2014,1,8
3507,8/17/2014,0,8
3508,8/18/2014,0,8
3509,8/19/2014,0,8
3510,8/20/2014,0,8
3511,8/21/2014,0,8
3512,8/22/2014,0,8
3513,8/23/2014,0,8
3514,8/24/2014,0,8
3515,8/25/2014,0,8
3516,8/26/2014,0,8
3517,8/27/2014,0,8
3518,8/28/2014,0,8
3519,8/29/2014,1,8
3520,8/30/2014,0,8
3521,8/31/2014,0,8
3522,9/1/2014,0,9
3523,9/2/2014,0,9
3524,9/3/2014,0,9
3525,9/4/2014,1,9
3526,9/5/2014,0,9
3527,9/6/2014,0,9
3528,9/7/2014,0,9
3529,9/8/2014,0,9
3530,9/9/2014,0,9
3531,9/10/2014,0,9
3532,9/11/2014,0,9
3533,9/12/2014,3,9
3534,9/13/2014,0,9
3535,9/14/2014,1,9
3536,9/15/2014,0,9
3537,9/16/2014,0,9
3538,9/17/2014,0,9
3539,9/18/2014,0,9
3540,9/19/2014,0,9
3541,9/20/2014,0,9
3542,9/21/2014,1,9
3543,9/22/2014,0,9
3544,9/23/2014,0,9
3545,9/24/2014,0,9
3546,9/25/2014,0,9
3547,9/26/2014,0,9
3548,9/27/2014,0,9
3549,9/28/2014,0,9
3550,9/29/2014,0,9
3551,9/30/2014,0,9
3552,10/1/2014,0,10
3553,10/2/2014,0,10
3554,10/3/2014,0,10
3555,10/4/2014,0,10
3556,10/5/2014,0,10
3557,10/6/2014,0,10
3558,10/7/2014,0,10
3559,10/8/2014,0,10
3560,10/9/2014,0,10
3561,10/10/2014,0,10
3562,10/11/2014,0,10
3563,10/12/2014,0,10
3564,10/13/2014,0,10
3565,10/14/2014,0,10
3566,10/15/2014,0,10
3567,10/16/2014,0,10
3568,10/17/2014,0,10
3569,10/18/2014,0,10
3570,10/19/2014,0,10
3571,10/20/2014,0,10
3572,10/21/2014,0,10
3573,10/22/2014,0,10
3574,10/23/2014,0,10
3575,10/24/2014,0,10
3576,10/25/2014,0,10
3577,10/26/2014,0,10
3578,10/27/2014,0,10
3579,10/28/2014,0,10
3580,10/29/2014,0,10
3581,10/30/2014,0,10
3582,10/31/2014,0,10
3583,11/1/2014,0,11
3584,11/2/2014,1,11
3585,11/3/2014,0,11
3586,11/4/2014,0,11
3587,11/5/2014,0,11
3588,11/6/2014,0,11
3589,11/7/2014,0,11
3590,11/8/2014,0,11
3591,11/9/2014,0,11
3592,11/10/2014,0,11
3593,11/11/2014,0,11
3594,11/12/2014,0,11
3595,11/13/2014,0,11
3596,11/14/2014,0,11
3597,11/15/2014,0,11
3598,11/16/2014,0,11
3599,11/17/2014,0,11
3600,11/18/2014,0,11
3601,11/19/2014,0,11
3602,11/20/2014,0,11
3603,11/21/2014,0,11
3604,11/22/2014,1,11
3605,11/23/2014,0,11
3606,11/24/2014,4,11
3607,11/25/2014,3,11
3608,11/26/2014,0,11
3609,11/27/2014,0,11
3610,11/28/2014,0,11
3611,11/29/2014,0,11
3612,11/30/2014,0,11
3613,12/1/2014,0,12
3614,12/2/2014,0,12
3615,12/3/2014,0,12
3616,12/4/2014,0,12
3617,12/5/2014,0,12
3618,12/6/2014,0,12
3619,12/7/2014,0,12
3620,12/8/2014,0,12
3621,12/9/2014,0,12
3622,12/10/2014,0,12
3623,12/11/2014,0,12
3624,12/12/2014,0,12
3625,12/13/2014,0,12
3626,12/14/2014,0,12
3627,12/15/2014,0,12
3628,12/16/2014,0,12
3629,12/17/2014,0,12
3630,12/18/2014,0,12
3631,12/19/2014,0,12
3632,12/20/2014,0,12
3633,12/21/2014,0,12
3634,12/22/2014,0,12
3635,12/23/2014,0,12
3636,12/24/2014,0,12
3637,12/25/2014,0,12
3638,12/26/2014,0,12
3639,12/27/2014,0,12
3640,12/28/2014,0,12
3641,12/29/2014,0,12
3642,12/30/2014,0,12
3643,12/31/2014,0,12
3644,1/1/2015,0,1
3645,1/2/2015,0,1
3646,1/3/2015,0,1
3647,1/4/2015,0,1
3648,1/5/2015,0,1
3649,1/6/2015,0,1
3650,1/7/2015,0,1
3651,1/8/2015,0,1
3652,1/9/2015,0,1
3653,1/10/2015,1,1
3654,1/11/2015,0,1
3655,1/12/2015,0,1
3656,1/13/2015,0,1
3657,1/14/2015,0,1
3658,1/15/2015,0,1
3659,1/16/2015,0,1
3660,1/17/2015,1,1
3661,1/18/2015,0,1
3662,1/19/2015,0,1
3663,1/20/2015,0,1
3664,1/21/2015,0,1
3665,1/22/2015,0,1
3666,1/23/2015,0,1
3667,1/24/2015,0,1
3668,1/25/2015,0,1
3669,1/26/2015,0,1
3670,1/27/2015,0,1
3671,1/28/2015,2,1
3672,1/29/2015,0,1
3673,1/30/2015,1,1
3674,1/31/2015,0,1
3675,2/1/2015,0,2
3676,2/2/2015,0,2
3677,2/3/2015,0,2
3678,2/4/2015,0,2
3679,2/5/2015,0,2
3680,2/6/2015,0,2
3681,2/7/2015,0,2
3682,2/8/2015,0,2
3683,2/9/2015,0,2
3684,2/10/2015,0,2
3685,2/11/2015,0,2
3686,2/12/2015,0,2
3687,2/13/2015,0,2
3688,2/14/2015,0,2
3689,2/15/2015,0,2
3690,2/16/2015,0,2
3691,2/17/2015,0,2
3692,2/18/2015,1,2
3693,2/19/2015,0,2
3694,2/20/2015,1,2
3695,2/21/2015,0,2
3696,2/22/2015,0,2
3697,2/23/2015,0,2
3698,2/24/2015,0,2
3699,2/25/2015,0,2
3700,2/26/2015,0,2
3701,2/27/2015,0,2
3702,2/28/2015,0,2
3703,3/1/2015,0,3
3704,3/2/2015,0,3
3705,3/3/2015,0,3
3706,3/4/2015,1,3
3707,3/5/2015,0,3
3708,3/6/2015,0,3
3709,3/7/2015,0,3
3710,3/8/2015,0,3
3711,3/9/2015,0,3
3712,3/10/2015,0,3
3713,3/11/2015,0,3
3714,3/12/2015,0,3
3715,3/13/2015,0,3
3716,3/14/2015,0,3
3717,3/15/2015,0,3
3718,3/16/2015,0,3
3719,3/17/2015,0,3
3720,3/18/2015,0,3
3721,3/19/2015,0,3
3722,3/20/2015,0,3
3723,3/21/2015,0,3
3724,3/22/2015,0,3
3725,3/23/2015,0,3
3726,3/24/2015,0,3
3727,3/25/2015,0,3
3728,3/26/2015,0,3
3729,3/27/2015,0,3
3730,3/28/2015,0,3
3731,3/29/2015,0,3
3732,3/30/2015,0,3
3733,3/31/2015,0,3
3734,4/1/2015,0,4
3735,4/2/2015,0,4
3736,4/3/2015,0,4
3737,4/4/2015,0,4
3738,4/5/2015,0,4
3739,4/6/2015,0,4
3740,4/7/2015,0,4
3741,4/8/2015,0,4
3742,4/9/2015,0,4
3743,4/10/2015,0,4
3744,4/11/2015,0,4
3745,4/12/2015,0,4
3746,4/13/2015,0,4
3747,4/14/2015,0,4
3748,4/15/2015,0,4
3749,4/16/2015,0,4
3750,4/17/2015,0,4
3751,4/18/2015,0,4
3752,4/19/2015,0,4
3753,4/20/2015,0,4
3754,4/21/2015,0,4
3755,4/22/2015,0,4
3756,4/23/2015,0,4
3757,4/24/2015,0,4
3758,4/25/2015,0,4
3759,4/26/2015,0,4
3760,4/27/2015,0,4
3761,4/28/2015,0,4
3762,4/29/2015,0,4
3763,4/30/2015,1,4
3764,5/1/2015,0,5
3765,5/2/2015,0,5
3766,5/3/2015,0,5
3767,5/4/2015,0,5
3768,5/5/2015,0,5
3769,5/6/2015,0,5
3770,5/7/2015,0,5
3771,5/8/2015,0,5
3772,5/9/2015,0,5
3773,5/10/2015,0,5
3774,5/11/2015,0,5
3775,5/12/2015,0,5
3776,5/13/2015,0,5
3777,5/14/2015,0,5
3778,5/15/2015,0,5
3779,5/16/2015,0,5
3780,5/17/2015,0,5
3781,5/18/2015,0,5
3782,5/19/2015,0,5
3783,5/20/2015,0,5
3784,5/21/2015,0,5
3785,5/22/2015,0,5
3786,5/23/2015,0,5
3787,5/24/2015,0,5
3788,5/25/2015,0,5
3789,5/26/2015,0,5
3790,5/27/2015,0,5
3791,5/28/2015,0,5
3792,5/29/2015,1,5
3793,5/30/2015,0,5
3794,5/31/2015,0,5
3795,6/1/2015,0,6
3796,6/2/2015,0,6
3797,6/3/2015,0,6
3798,6/4/2015,0,6
3799,6/5/2015,0,6
3800,6/6/2015,0,6
3801,6/7/2015,1,6
3802,6/8/2015,0,6
3803,6/9/2015,0,6
3804,6/10/2015,0,6
3805,6/11/2015,0,6
3806,6/12/2015,0,6
3807,6/13/2015,0,6
3808,6/14/2015,1,6
3809,6/15/2015,0,6
3810,6/16/2015,0,6
3811,6/17/2015,0,6
3812,6/18/2015,1,6
3813,6/19/2015,0,6
3814,6/20/2015,1,6
3815,6/21/2015,0,6
3816,6/22/2015,0,6
3817,6/23/2015,0,6
3818,6/24/2015,0,6
3819,6/25/2015,0,6
3820,6/26/2015,0,6
3821,6/27/2015,0,6
3822,6/28/2015,1,6
3823,6/29/2015,0,6
3824,6/30/2015,0,6
3825,7/1/2015,0,7
3826,7/2/2015,5,7
3827,7/3/2015,0,7
3828,7/4/2015,0,7
3829,7/5/2015,0,7
3830,7/6/2015,0,7
3831,7/7/2015,0,7
3832,7/8/2015,0,7
3833,7/9/2015,0,7
3834,7/10/2015,0,7
3835,7/11/2015,0,7
3836,7/12/2015,0,7
3837,7/13/2015,0,7
3838,7/14/2015,0,7
3839,7/15/2015,0,7
3840,7/16/2015,0,7
3841,7/17/2015,0,7
3842,7/18/2015,0,7
3843,7/19/2015,0,7
3844,7/20/2015,0,7
3845,7/21/2015,0,7
3846,7/22/2015,0,7
3847,7/23/2015,0,7
3848,7/24/2015,0,7
3849,7/25/2015,0,7
3850,7/26/2015,0,7
3851,7/27/2015,0,7
3852,7/28/2015,0,7
3853,7/29/2015,0,7
3854,7/30/2015,0,7
3855,7/31/2015,0,7
3856,8/1/2015,0,8
3857,8/2/2015,0,8
3858,8/3/2015,0,8
3859,8/4/2015,0,8
3860,8/5/2015,0,8
3861,8/6/2015,0,8
3862,8/7/2015,0,8
3863,8/8/2015,0,8
3864,8/9/2015,0,8
3865,8/10/2015,0,8
3866,8/11/2015,0,8
3867,8/12/2015,0,8
3868,8/13/2015,0,8
3869,8/14/2015,0,8
3870,8/15/2015,0,8
3871,8/16/2015,0,8
3872,8/17/2015,0,8
3873,8/18/2015,0,8
3874,8/19/2015,0,8
3875,8/20/2015,0,8
3876,8/21/2015,0,8
3877,8/22/2015,0,8
3878,8/23/2015,0,8
3879,8/24/2015,0,8
3880,8/25/2015,0,8
3881,8/26/2015,0,8
3882,8/27/2015,0,8
3883,8/28/2015,0,8
3884,8/29/2015,1,8
3885,8/30/2015,0,8
3886,8/31/2015,0,8
3887,9/1/2015,0,9
3888,9/2/2015,0,9
3889,9/3/2015,0,9
3890,9/4/2015,0,9
3891,9/5/2015,0,9
3892,9/6/2015,1,9
3893,9/7/2015,0,9
3894,9/8/2015,0,9
3895,9/9/2015,0,9
3896,9/10/2015,0,9
3897,9/11/2015,0,9
3898,9/12/2015,0,9
3899,9/13/2015,0,9
3900,9/14/2015,0,9
3901,9/15/2015,0,9
3902,9/16/2015,0,9
3903,9/17/2015,0,9
3904,9/18/2015,0,9
3905,9/19/2015,0,9
3906,9/20/2015,0,9
3907,9/21/2015,0,9
3908,9/22/2015,0,9
3909,9/23/2015,0,9
3910,9/24/2015,0,9
3911,9/25/2015,0,9
3912,9/26/2015,0,9
3913,9/27/2015,0,9
3914,9/28/2015,0,9
3915,9/29/2015,0,9
3916,9/30/2015,0,9
3917,10/1/2015,0,10
3918,10/2/2015,0,10
3919,10/3/2015,0,10
3920,10/4/2015,0,10
3921,10/5/2015,0,10
3922,10/6/2015,0,10
3923,10/7/2015,0,10
3924,10/8/2015,0,10
3925,10/9/2015,0,10
3926,10/10/2015,0,10
3927,10/11/2015,0,10
3928,10/12/2015,0,10
3929,10/13/2015,0,10
3930,10/14/2015,0,10
3931,10/15/2015,0,10
3932,10/16/2015,0,10
3933,10/17/2015,0,10
3934,10/18/2015,0,10
3935,10/19/2015,0,10
3936,10/20/2015,0,10
3937,10/21/2015,0,10
3938,10/22/2015,0,10
3939,10/23/2015,0,10
3940,10/24/2015,0,10
3941,10/25/2015,0,10
3942,10/26/2015,0,10
3943,10/27/2015,0,10
3944,10/28/2015,0,10
3945,10/29/2015,0,10
3946,10/30/2015,0,10
3947,10/31/2015,0,10
3948,11/1/2015,0,11
3949,11/2/2015,0,11
3950,11/3/2015,0,11
3951,11/4/2015,0,11
3952,11/5/2015,0,11
3953,11/6/2015,0,11
3954,11/7/2015,0,11
3955,11/8/2015,0,11
3956,11/9/2015,0,11
3957,11/10/2015,0,11
3958,11/11/2015,0,11
3959,11/12/2015,0,11
3960,11/13/2015,0,11
3961,11/14/2015,0,11
3962,11/15/2015,0,11
3963,11/16/2015,0,11
3964,11/17/2015,0,11
3965,11/18/2015,0,11
3966,11/19/2015,0,11
3967,11/20/2015,2,11
3968,11/21/2015,0,11
3969,11/22/2015,0,11
3970,11/23/2015,0,11
3971,11/24/2015,0,11
3972,11/25/2015,0,11
3973,11/26/2015,0,11
3974,11/27/2015,0,11
3975,11/28/2015,0,11
3976,11/29/2015,0,11
3977,11/30/2015,0,11
3978,12/1/2015,0,12
3979,12/2/2015,0,12
3980,12/3/2015,0,12
3981,12/4/2015,0,12
3982,12/5/2015,0,12
3983,12/6/2015,0,12
3984,12/7/2015,0,12
3985,12/8/2015,0,12
3986,12/9/2015,0,12
3987,12/10/2015,0,12
3988,12/11/2015,0,12
3989,12/12/2015,0,12
3990,12/13/2015,0,12
3991,12/14/2015,2,12
3992,12/15/2015,0,12
3993,12/16/2015,0,12
3994,12/17/2015,0,12
3995,12/18/2015,0,12
3996,12/19/2015,0,12
3997,12/20/2015,0,12
3998,12/21/2015,0,12
3999,12/22/2015,0,12
4000,12/23/2015,0,12
4001,12/24/2015,1,12
4002,12/25/2015,0,12
4003,12/26/2015,0,12
4004,12/27/2015,0,12
4005,12/28/2015,0,12
4006,12/29/2015,0,12
4007,12/30/2015,0,12
4008,12/31/2015,0,12
4009,1/1/2016,0,1
4010,1/2/2016,0,1
4011,1/3/2016,0,1
4012,1/4/2016,0,1
4013,1/5/2016,0,1
4014,1/6/2016,0,1
4015,1/7/2016,0,1
4016,1/8/2016,0,1
4017,1/9/2016,0,1
4018,1/10/2016,0,1
4019,1/11/2016,0,1
4020,1/12/2016,0,1
4021,1/13/2016,0,1
4022,1/14/2016,0,1
4023,1/15/2016,0,1
4024,1/16/2016,0,1
4025,1/17/2016,0,1
4026,1/18/2016,0,1
4027,1/19/2016,0,1
4028,1/20/2016,0,1
4029,1/21/2016,0,1
4030,1/22/2016,0,1
4031,1/23/2016,0,1
4032,1/24/2016,0,1
4033,1/25/2016,0,1
4034,1/26/2016,0,1
4035,1/27/2016,0,1
4036,1/28/2016,0,1
4037,1/29/2016,0,1
4038,1/30/2016,0,1
4039,1/31/2016,0,1
4040,2/1/2016,0,2
4041,2/2/2016,0,2
4042,2/3/2016,0,2
4043,2/4/2016,0,2
4044,2/5/2016,0,2
4045,2/6/2016,0,2
4046,2/7/2016,0,2
4047,2/8/2016,0,2
4048,2/9/2016,0,2
4049,2/10/2016,0,2
4050,2/11/2016,0,2
4051,2/12/2016,0,2
4052,2/13/2016,0,2
4053,2/14/2016,0,2
4054,2/15/2016,0,2
4055,2/16/2016,0,2
4056,2/17/2016,0,2
4057,2/18/2016,0,2
4058,2/19/2016,0,2
4059,2/20/2016,0,2
4060,2/21/2016,0,2
4061,2/22/2016,0,2
4062,2/23/2016,0,2
4063,2/24/2016,0,2
4064,2/25/2016,0,2
4065,2/26/2016,0,2
4066,2/27/2016,0,2
